raw_text,truncated_prompt,category_id,category_name,subcategory_id,subcategory_name
How do I process a refund for a customer whose card ends in 5348? Urgent.,How do I process a refund for a customer whose card ends in 5348? Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to BRL for international settlements? Urgent.,What is the current exchange rate for USD to BRL for international settlements? Urgent.,1,Production Support & Debugging,74,Error Code Exception
Please explain the new American Express platinum benefits for Q3. Pls.,Please explain the new American Express platinum benefits for Q3. Pls.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 1306? Thanks in advance.,How do I process a refund for a customer whose card ends in 1306? Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3. Thanks in advance.,Please explain the new American Express platinum benefits for Q3. Thanks in advance.,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre.",11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today?,Is the API endpoint for real-time authorizations down today?,0,Software Engineering & Development,3,Api Rest Graphql
Where can I find the compliance guidelines for cross-border payments? Pls.,Where can I find the compliance guidelines for cross-border payments? Pls.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 2965? ASAP.,How do I process a refund for a customer whose card ends in 2965? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Is the API endpoint for real-time authorizations down today? Please advise.,Is the API endpoint for real-time authorizations down today? Please advise.,0,Software Engineering & Development,3,Api Rest Graphql
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Help.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Help.",11,American Express & Payments,54,American Express Amex
Please explain the new American Express platinum benefits for Q3. Pls.,Please explain the new American Express platinum benefits for Q3. Pls.,11,American Express & Payments,54,American Express Amex
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Urgent.",11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? Help.,What are the limits for Centurion lounge access this year? Help.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? ASAP.,Where can I find the compliance guidelines for cross-border payments? ASAP.,11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $2869.31 en mi cuenta corporativa. Thanks.,Necesito presentar una disputa por un cargo de $2869.31 en mi cuenta corporativa. Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $927.02 on my corporate account. Thanks in advance.,I need to file a dispute for a charge of $927.02 on my corporate account. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $4934.95 on my corporate account. Thanks.,I need to file a dispute for a charge of $4934.95 on my corporate account. Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
What is the current exchange rate for USD to INR for international settlements? Thanks.,What is the current exchange rate for USD to INR for international settlements? Thanks.,1,Production Support & Debugging,74,Error Code Exception
What are the limits for Centurion lounge access this year? Urgent.,What are the limits for Centurion lounge access this year? Urgent.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? ASAP.,Where can I find the compliance guidelines for cross-border payments? ASAP.,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card? Please advise.,How do I reset the password for my Amex corporate card? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Urgent.,How do I reset the password for my Amex corporate card? Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
I need to file a dispute for a charge of $1128.53 on my corporate account. Urgent.,I need to file a dispute for a charge of $1128.53 on my corporate account. Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Help.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Help.,1,Production Support & Debugging,74,Error Code Exception
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks in advance.",11,American Express & Payments,54,American Express Amex
Where can I find the compliance guidelines for cross-border payments? Urgent.,Where can I find the compliance guidelines for cross-border payments? Urgent.,11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? Thanks.,Is the API endpoint for real-time authorizations down today? Thanks.,0,Software Engineering & Development,3,Api Rest Graphql
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Thanks.",11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $2742.22 en mi cuenta corporativa. Thanks in advance.,Necesito presentar una disputa por un cargo de $2742.22 en mi cuenta corporativa. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? Help.,How do I reset the password for my Amex corporate card? Help.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Thanks.,What are the limits for Centurion lounge access this year? Thanks.,1,Production Support & Debugging,74,Error Code Exception
Is the API endpoint for real-time authorizations down today? Thanks in advance.,Is the API endpoint for real-time authorizations down today? Thanks in advance.,0,Software Engineering & Development,3,Api Rest Graphql
What are the limits for Centurion lounge access this year? Help.,What are the limits for Centurion lounge access this year? Help.,1,Production Support & Debugging,74,Error Code Exception
